time	V(drain)	Id(M1)
0.000000000000000e+000	1.500000e+000	1.391909e-004
9.765624960978488e-016	1.500000e+000	1.391746e-004
1.953124992195698e-015	1.500000e+000	1.391691e-004
8.832427454626410e-010	1.377341e+000	1.382000e-004
1.766483537800290e-009	1.255892e+000	1.370704e-004
2.649724330137938e-009	1.135654e+000	1.357805e-004
3.532965122475587e-009	1.016626e+000	1.343301e-004
4.416205914813236e-009	8.988093e-001	1.327194e-004
5.299446707150885e-009	7.822027e-001	1.309482e-004
6.182687499488531e-009	6.668066e-001	1.290166e-004
6.461705356631389e-009	6.306880e-001	1.283305e-004
6.740723213774247e-009	5.950720e-001	1.272444e-004
7.019741070917105e-009	5.599585e-001	1.257585e-004
7.298758928059962e-009	5.253476e-001	1.238727e-004
7.577776785202819e-009	4.912393e-001	1.215870e-004
7.856794642345678e-009	4.576335e-001	1.189014e-004
8.135812499488535e-009	4.245303e-001	1.158159e-004
8.400879463774252e-009	3.941159e-001	1.118719e-004
8.665946428059967e-009	3.649773e-001	1.076620e-004
8.931013392345684e-009	3.371143e-001	1.031861e-004
9.196080356631401e-009	3.105271e-001	9.844428e-005
9.461147320917116e-009	2.852155e-001	9.343650e-005
9.726214285202833e-009	2.611797e-001	8.816278e-005
9.991281249488549e-009	2.384195e-001	8.262311e-005
1.028424999948855e-008	2.152135e-001	7.657821e-005
1.057721874948855e-008	1.936144e-001	7.073357e-005
1.087018749948856e-008	1.736223e-001	6.508919e-005
1.116315624948856e-008	1.552369e-001	5.964507e-005
1.145612499948856e-008	1.384585e-001	5.440122e-005
1.174909374948856e-008	1.232870e-001	4.935762e-005
1.204206249948856e-008	1.097223e-001	4.451429e-005
1.233503124948857e-008	9.733592e-002	4.009076e-005
1.262799999948857e-008	8.619839e-002	3.598948e-005
1.292096874948857e-008	7.621498e-002	3.221154e-005
1.321393749948857e-008	6.729161e-002	2.875186e-005
1.350690624948858e-008	5.933640e-002	2.560047e-005
1.379987499948858e-008	5.226096e-002	2.274366e-005
1.409284374948858e-008	4.598135e-002	2.016506e-005
1.438581249948858e-008	4.041868e-002	1.784658e-005
1.467878124948858e-008	3.549951e-002	1.576920e-005
1.497174999948858e-008	3.115605e-002	1.391357e-005
1.526471874948858e-008	2.732614e-002	1.226058e-005
1.555768749948858e-008	2.395314e-002	1.079169e-005
1.585065624948858e-008	2.098574e-002	9.489204e-006
1.614362499948857e-008	1.837763e-002	8.336484e-006
1.643659374948857e-008	1.608724e-002	7.318028e-006
1.672956249948857e-008	1.407736e-002	6.419536e-006
1.702253124948856e-008	1.231478e-002	5.627916e-006
1.731549999948856e-008	1.076997e-002	4.931260e-006
1.760846874948856e-008	9.416694e-003	4.318797e-006
1.790143749948856e-008	8.231742e-003	3.780831e-006
1.819440624948855e-008	7.194582e-003	3.308671e-006
1.848737499948855e-008	6.287088e-003	2.894550e-006
1.878034374948855e-008	5.493289e-003	2.531552e-006
1.907331249948854e-008	4.799122e-003	2.213533e-006
1.936628124948854e-008	4.192223e-003	1.935049e-006
1.965924999948854e-008	3.661727e-003	1.691283e-006
1.995221874948854e-008	3.198098e-003	1.477982e-006
2.024518749948853e-008	2.792969e-003	1.291396e-006
2.053815624948853e-008	2.439008e-003	1.128224e-006
2.083112499948853e-008	2.129788e-003	9.855601e-007
2.112409374948853e-008	1.859681e-003	8.608535e-007
2.141706249948852e-008	1.623762e-003	7.518633e-007
2.171003124948852e-008	1.417719e-003	6.566239e-007
2.196114732091709e-008	1.265960e-003	5.864323e-007
2.221226339234566e-008	1.127168e-003	5.222276e-007
2.246337946377423e-008	1.001343e-003	4.640100e-007
2.271449553520280e-008	8.884842e-004	4.117793e-007
2.296561160663137e-008	7.885927e-004	3.655357e-007
2.321672767805993e-008	7.016681e-004	3.252790e-007
2.346784374948850e-008	6.277104e-004	2.910093e-007
2.376081249948850e-008	5.506085e-004	2.552851e-007
2.405378124948850e-008	4.808628e-004	2.229669e-007
2.434674999948849e-008	4.184732e-004	1.940548e-007
2.463971874948849e-008	3.634399e-004	1.685487e-007
2.493268749948849e-008	3.157626e-004	1.464486e-007
2.522565624948849e-008	2.754416e-004	1.277545e-007
2.551862499948848e-008	2.424767e-004	1.124664e-007
2.592320089234562e-008	2.033072e-004	9.430216e-008
2.632777678520276e-008	1.687508e-004	7.827674e-008
2.673235267805990e-008	1.388076e-004	6.439017e-008
2.713692857091704e-008	1.134776e-004	5.264244e-008
2.754150446377418e-008	9.276069e-005	4.303355e-008
2.794608035663132e-008	7.665699e-005	3.556351e-008
2.835065624948846e-008	6.516646e-005	3.023232e-008
2.903424999948847e-008	4.959236e-005	2.300737e-008
2.971784374948848e-008	3.644335e-005	1.690741e-008
3.040143749948849e-008	2.571943e-005	1.193242e-008
3.108503124948850e-008	1.742059e-005	8.082420e-009
3.176862499948851e-008	1.154683e-005	5.357399e-009
3.245221874948852e-008	8.098162e-006	3.757360e-009
3.313581249948853e-008	7.074575e-006	3.282303e-009
3.585623660663145e-008	4.155613e-006	1.928029e-009
3.857666071377438e-008	1.872803e-006	8.689023e-010
4.129708482091730e-008	2.261442e-007	1.049228e-010
4.401750892806022e-008	-7.843626e-007	-3.639095e-010
4.673793303520315e-008	-1.158718e-006	-5.375946e-010
4.945835714234607e-008	-8.969207e-007	-4.161325e-010
5.217878124948899e-008	1.027936e-009	4.769226e-013
9.827253124949010e-008	1.617197e-018	0.000000e+000
9.993268749949014e-008	1.603642e-018	0.000000e+000
1.000000000000000e-007	1.571399e-018	0.000000e+000
