time	Ig(M1)
Step Information: Vdd=-1.8  (Run: 1/37)
2.184737790217869e-001	-3.766816e-016
2.186325345388838e-001	-2.688312e-016
2.187451370987275e-001	-1.236821e-017
2.188241870394902e-001	1.793550e-016
2.189737790217871e-001	3.766835e-016
2.191325345388839e-001	2.688241e-016
2.192451370987275e-001	1.236775e-017
2.193241870394901e-001	-1.793493e-016
2.194737790217868e-001	-3.766816e-016
2.196325345388838e-001	-2.688312e-016
2.197451370987275e-001	-1.236821e-017
2.198241870394901e-001	1.793550e-016
2.199737790217869e-001	3.766835e-016
2.201325345388838e-001	2.688241e-016
2.202451370987275e-001	1.236775e-017
2.203241870394901e-001	-1.793493e-016
2.204737790217869e-001	-3.766816e-016
2.206325345388838e-001	-2.688312e-016
2.207451370987275e-001	-1.236821e-017
2.208241870394901e-001	1.793550e-016
2.209737790217868e-001	3.766835e-016
2.211325345388838e-001	2.688241e-016
2.212451370987275e-001	1.236775e-017
2.213241870394901e-001	-1.793493e-016
2.214737790217868e-001	-3.766816e-016
2.216325345388838e-001	-2.688312e-016
2.217451370987275e-001	-1.236821e-017
2.218241870394901e-001	1.793550e-016
2.219737790217869e-001	3.766835e-016
2.221325345388838e-001	2.688241e-016
2.222451370987275e-001	1.236775e-017
2.223241870394902e-001	-1.793493e-016
2.224737790217869e-001	-3.766816e-016
2.226325345388838e-001	-2.688312e-016
2.227451370987275e-001	-1.236821e-017
2.228241870394901e-001	1.793550e-016
2.229737790217869e-001	3.766835e-016
2.231325345388838e-001	2.688241e-016
2.232451370987275e-001	1.236775e-017
2.233241870394902e-001	-1.793493e-016
2.234737790217871e-001	-3.766816e-016
2.236325345388839e-001	-2.688312e-016
2.237451370987275e-001	-1.236821e-017
2.238241870394901e-001	1.793550e-016
2.239737790217869e-001	3.766835e-016
2.241325345388838e-001	2.688241e-016
2.242451370987275e-001	1.236775e-017
2.243241870394901e-001	-1.793493e-016
2.244737790217869e-001	-3.766816e-016
2.246325345388838e-001	-2.688312e-016
2.247451370987275e-001	-1.236821e-017
2.248241870394901e-001	1.793550e-016
2.249737790217869e-001	3.766835e-016
2.251325345388838e-001	2.688241e-016
2.252451370987275e-001	1.236775e-017
2.253241870394901e-001	-1.793493e-016
2.254737790217868e-001	-3.766816e-016
2.256325345388838e-001	-2.688312e-016
2.257451370987275e-001	-1.236821e-017
2.258241870394901e-001	1.793550e-016
2.259737790217867e-001	3.766835e-016
2.261325345388837e-001	2.688241e-016
2.262451370987275e-001	1.236775e-017
2.263241870394901e-001	-1.793493e-016
2.264737790217869e-001	-3.766816e-016
2.266325345388838e-001	-2.688312e-016
2.267451370987275e-001	-1.236821e-017
2.268241870394901e-001	1.793550e-016
2.269737790217868e-001	3.766835e-016
2.271325345388838e-001	2.688241e-016
2.272451370987275e-001	1.236775e-017
2.273241870394901e-001	-1.793493e-016
2.274737790217870e-001	-3.766816e-016
2.276325345388838e-001	-2.688312e-016
2.277451370987275e-001	-1.236821e-017
2.278241870394902e-001	1.793550e-016
2.279737790217871e-001	3.766835e-016
2.281325345388839e-001	2.688241e-016
2.282451370987275e-001	1.236775e-017
2.283241870394902e-001	-1.793493e-016
2.284737790217869e-001	-3.766816e-016
2.286325345388838e-001	-2.688312e-016
2.287451370987275e-001	-1.236821e-017
2.288241870394901e-001	1.793550e-016
2.289737790217869e-001	3.766835e-016
2.291325345388838e-001	2.688241e-016
2.292451370987275e-001	1.236775e-017
2.293241870394902e-001	-1.793493e-016
2.294737790217869e-001	-3.766816e-016
2.296325345388838e-001	-2.688312e-016
2.297451370987275e-001	-1.236821e-017
2.298241870394901e-001	1.793550e-016
2.299737790217868e-001	3.766835e-016
2.301325345388838e-001	2.688241e-016
2.302451370987275e-001	1.236775e-017
2.303241870394901e-001	-1.793493e-016
2.304737790217868e-001	-3.766816e-016
2.306325345388838e-001	-2.688312e-016
2.307451370987275e-001	-1.236821e-017
2.308241870394902e-001	1.793550e-016
2.309737790217869e-001	3.766835e-016
2.311325345388838e-001	2.688241e-016
2.312451370987275e-001	1.236775e-017
2.313241870394901e-001	-1.793493e-016
2.314737790217868e-001	-3.766816e-016
2.316325345388838e-001	-2.688312e-016
2.317451370987275e-001	-1.236821e-017
2.318241870394900e-001	1.793550e-016
2.319737790217867e-001	3.766835e-016
2.321325345388837e-001	2.688241e-016
2.322451370987275e-001	1.236775e-017
2.323241870394902e-001	-1.793493e-016
2.324737790217869e-001	-3.766816e-016
2.326325345388838e-001	-2.688312e-016
2.327451370987275e-001	-1.236821e-017
2.328241870394902e-001	1.793550e-016
2.329737790217870e-001	3.766835e-016
2.331325345388838e-001	2.688241e-016
2.332451370987275e-001	1.236775e-017
2.333241870394901e-001	-1.793493e-016
2.334737790217869e-001	-3.766816e-016
2.336325345388838e-001	-2.688312e-016
2.337451370987275e-001	-1.236821e-017
2.338241870394902e-001	1.793550e-016
2.339737790217869e-001	3.766835e-016
2.341325345388838e-001	2.688241e-016
2.342451370987275e-001	1.236775e-017
2.343241870394901e-001	-1.793493e-016
2.344737790217868e-001	-3.766816e-016
2.346325345388838e-001	-2.688312e-016
2.347451370987275e-001	-1.236821e-017
2.348241870394901e-001	1.793550e-016
2.349737790217868e-001	3.766835e-016
2.351325345388838e-001	2.688241e-016
2.352451370987275e-001	1.236775e-017
2.353241870394902e-001	-1.793493e-016
2.354737790217869e-001	-3.766816e-016
2.356325345388838e-001	-2.688312e-016
2.357451370987275e-001	-1.236821e-017
2.358241870394901e-001	1.793550e-016
2.359737790217868e-001	3.766835e-016
2.361325345388838e-001	2.688241e-016
2.362451370987275e-001	1.236775e-017
2.363241870394900e-001	-1.793493e-016
2.364737790217867e-001	-3.766816e-016
2.366325345388837e-001	-2.688312e-016
2.367451370987275e-001	-1.236821e-017
2.368241870394902e-001	1.793550e-016
2.369737790217870e-001	3.766835e-016
2.371325345388838e-001	2.688241e-016
2.372451370987275e-001	1.236775e-017
2.373241870394902e-001	-1.793493e-016
2.374737790217869e-001	-3.766816e-016
2.376325345388838e-001	-2.688312e-016
2.377451370987275e-001	-1.236821e-017
2.378241870394901e-001	1.793550e-016
2.379737790217867e-001	3.766835e-016
2.381325345388838e-001	2.688241e-016
2.382451370987275e-001	1.236775e-017
2.383241870394902e-001	-1.793493e-016
2.384737790217871e-001	-3.766816e-016
2.386325345388839e-001	-2.688312e-016
2.387451370987275e-001	-1.236821e-017
2.388241870394901e-001	1.793550e-016
2.389737790217869e-001	3.766835e-016
2.391325345388838e-001	2.688241e-016
2.392451370987275e-001	1.236775e-017
2.393241870394901e-001	-1.793493e-016
2.394737790217868e-001	-3.766816e-016
2.396325345388838e-001	-2.688312e-016
2.397451370987275e-001	-1.236821e-017
2.398241870394902e-001	1.793550e-016
2.399737790217869e-001	3.766835e-016
2.401325345388838e-001	2.688241e-016
2.402451370987275e-001	1.236775e-017
2.403241870394902e-001	-1.793493e-016
2.404737790217869e-001	-3.766816e-016
2.406325345388838e-001	-2.688312e-016
2.407451370987275e-001	-1.236821e-017
2.408241870394901e-001	1.793550e-016
2.409737790217867e-001	3.766835e-016
2.411325345388838e-001	2.688241e-016
2.412451370987274e-001	1.236775e-017
2.413241870394901e-001	-1.793493e-016
2.414737790217869e-001	-3.766816e-016
2.416325345388838e-001	-2.688312e-016
2.417451370987275e-001	-1.236821e-017
2.418241870394902e-001	1.793550e-016
2.419737790217870e-001	3.766835e-016
2.421325345388838e-001	2.688241e-016
2.422451370987275e-001	1.236775e-017
2.423241870394901e-001	-1.793493e-016
2.424737790217867e-001	-3.766816e-016
2.426325345388838e-001	-2.688312e-016
2.427451370987275e-001	-1.236821e-017
2.428241870394902e-001	1.793550e-016
2.429737790217871e-001	3.766835e-016
2.431325345388839e-001	2.688241e-016
2.432451370987275e-001	1.236775e-017
2.433241870394901e-001	-1.793493e-016
2.434737790217869e-001	-3.766816e-016
2.436325345388838e-001	-2.688312e-016
2.437451370987275e-001	-1.236821e-017
2.438241870394901e-001	1.793550e-016
2.439737790217868e-001	3.766835e-016
2.441325345388838e-001	2.688241e-016
2.442451370987275e-001	1.236775e-017
2.443241870394901e-001	-1.793493e-016
2.444737790217868e-001	-3.766816e-016
2.446325345388838e-001	-2.688312e-016
2.447451370987275e-001	-1.236821e-017
2.448241870394901e-001	1.793550e-016
2.449737790217868e-001	3.766835e-016
2.451325345388838e-001	2.688241e-016
2.452451370987275e-001	1.236775e-017
2.453241870394901e-001	-1.793493e-016
2.454737790217867e-001	-3.766816e-016
2.456325345388838e-001	-2.688312e-016
2.457451370987275e-001	-1.236821e-017
2.458241870394901e-001	1.793550e-016
2.459737790217869e-001	3.766835e-016
2.461325345388838e-001	2.688241e-016
2.462451370987275e-001	1.236775e-017
2.463241870394902e-001	-1.793493e-016
2.464737790217869e-001	-3.766816e-016
2.466325345388838e-001	-2.688312e-016
2.467451370987275e-001	-1.236821e-017
2.468241870394901e-001	1.793550e-016
2.469737790217867e-001	3.766835e-016
2.471325345388838e-001	2.688241e-016
2.472451370987275e-001	1.236775e-017
2.473241870394902e-001	-1.793493e-016
2.474737790217871e-001	-3.766816e-016
2.476325345388839e-001	-2.688312e-016
2.477451370987275e-001	-1.236821e-017
2.478241870394901e-001	1.793550e-016
2.479737790217868e-001	3.766835e-016
2.481325345388838e-001	2.688241e-016
2.482451370987275e-001	1.236775e-017
2.483241870394901e-001	-1.793493e-016
2.484737790217869e-001	-3.766816e-016
2.486325345388838e-001	-2.688312e-016
2.487451370987275e-001	-1.236821e-017
2.488241870394901e-001	1.793550e-016
2.489737790217868e-001	3.766835e-016
2.491325345388838e-001	2.688241e-016
2.492451370987275e-001	1.236775e-017
2.493241870394902e-001	-1.793493e-016
2.494737790217870e-001	-3.766816e-016
2.496325345388838e-001	-2.688312e-016
2.497451370987275e-001	-1.236821e-017
2.498241870394900e-001	1.793550e-016
2.499737790217867e-001	3.766835e-016
2.501325345388837e-001	2.688241e-016
2.502451370987275e-001	1.236775e-017
2.503241870394901e-001	-1.793493e-016
2.504737790217868e-001	-3.766816e-016
2.506325345388837e-001	-2.688312e-016
2.507451370987275e-001	-1.236821e-017
2.508241870394901e-001	1.793550e-016
2.509737790217869e-001	3.766835e-016
2.511325345388838e-001	2.688241e-016
2.512451370987275e-001	1.236775e-017
2.513241870394901e-001	-1.793493e-016
2.514737790217869e-001	-3.766816e-016
2.516325345388837e-001	-2.688312e-016
2.517451370987274e-001	-1.236821e-017
2.518241870394901e-001	1.793550e-016
2.519737790217869e-001	3.766835e-016
2.521325345388838e-001	2.688241e-016
2.522451370987275e-001	1.236775e-017
2.523241870394901e-001	-1.793493e-016
2.524737790217869e-001	-3.766816e-016
2.526325345388838e-001	-2.688312e-016
2.527451370987275e-001	-1.236821e-017
2.528241870394901e-001	1.793550e-016
2.529737790217869e-001	3.766835e-016
2.531325345388839e-001	2.688241e-016
2.532451370987275e-001	1.236775e-017
2.533241870394901e-001	-1.793493e-016
2.534737790217869e-001	-3.766816e-016
2.536325345388838e-001	-2.688312e-016
2.537451370987275e-001	-1.236821e-017
2.538241870394901e-001	1.793550e-016
2.539737790217868e-001	3.766835e-016
2.541325345388837e-001	2.688241e-016
2.542451370987274e-001	1.236775e-017
2.543241870394901e-001	-1.793493e-016
2.544737790217869e-001	-3.766816e-016
2.546325345388838e-001	-2.688312e-016
2.547451370987275e-001	-1.236821e-017
2.548241870394901e-001	1.793550e-016
2.549737790217868e-001	3.766835e-016
2.551325345388837e-001	2.688241e-016
2.552298585342136e-001	5.109411e-017
2.553241870394901e-001	-1.793493e-016
2.554737790217869e-001	-3.766816e-016
2.556325345388838e-001	-2.688312e-016
2.557451370987275e-001	-1.236821e-017
2.558241870394901e-001	1.793550e-016
2.559737790217869e-001	3.766835e-016
2.561325345388837e-001	2.688241e-016
2.562451370987274e-001	1.236775e-017
2.563241870394901e-001	-1.793493e-016
2.564737790217869e-001	-3.766816e-016
2.566325345388838e-001	-2.688312e-016
2.567451370987275e-001	-1.236821e-017
2.568241870394901e-001	1.793550e-016
2.569737790217869e-001	3.766835e-016
2.571325345388838e-001	2.688241e-016
2.572451370987275e-001	1.236775e-017
2.573241870394901e-001	-1.793493e-016
2.574737790217869e-001	-3.766816e-016
2.576325345388839e-001	-2.688312e-016
2.577451370987275e-001	-1.236821e-017
2.578241870394901e-001	1.793550e-016
2.579737790217869e-001	3.766835e-016
2.581325345388838e-001	2.688241e-016
2.582451370987275e-001	1.236775e-017
2.583241870394901e-001	-1.793493e-016
2.584737790217869e-001	-3.766816e-016
2.586325345388838e-001	-2.688312e-016
2.587451370987275e-001	-1.236821e-017
2.588241870394901e-001	1.793550e-016
2.589737790217869e-001	3.766835e-016
2.591325345388838e-001	2.688241e-016
2.592451370987275e-001	1.236775e-017
2.593241870394901e-001	-1.793493e-016
2.594737790217868e-001	-3.766816e-016
2.596325345388837e-001	-2.688312e-016
2.597451370987275e-001	-1.236821e-017
2.598241870394901e-001	1.793550e-016
2.599737790217869e-001	3.766835e-016
2.601325345388837e-001	2.688241e-016
2.602451370987275e-001	1.236775e-017
2.603241870394901e-001	-1.793493e-016
2.604737790217869e-001	-3.766816e-016
2.606325345388837e-001	-2.688312e-016
2.607451370987274e-001	-1.236821e-017
2.608241870394902e-001	1.793550e-016
2.609737790217870e-001	3.766835e-016
2.611325345388839e-001	2.688241e-016
2.612451370987275e-001	1.236775e-017
2.613241870394901e-001	-1.793493e-016
2.614737790217869e-001	-3.766816e-016
2.616325345388838e-001	-2.688312e-016
2.617451370987275e-001	-1.236821e-017
2.618241870394901e-001	1.793550e-016
2.619737790217869e-001	3.766835e-016
2.621325345388838e-001	2.688241e-016
2.622451370987275e-001	1.236775e-017
2.623241870394901e-001	-1.793493e-016
2.624737790217869e-001	-3.766816e-016
2.626325345388838e-001	-2.688312e-016
2.627451370987275e-001	-1.236821e-017
2.628241870394901e-001	1.793550e-016
2.629737790217869e-001	3.766835e-016
2.631325345388838e-001	2.688241e-016
2.632451370987275e-001	1.236775e-017
2.633241870394901e-001	-1.793493e-016
2.634737790217869e-001	-3.766816e-016
2.636325345388838e-001	-2.688312e-016
2.637451370987275e-001	-1.236821e-017
2.638241870394901e-001	1.793550e-016
2.639737790217869e-001	3.766835e-016
2.641325345388838e-001	2.688241e-016
2.642451370987275e-001	1.236775e-017
2.643241870394901e-001	-1.793493e-016
2.644737790217869e-001	-3.766816e-016
2.646325345388838e-001	-2.688312e-016
2.647451370987275e-001	-1.236821e-017
2.648241870394901e-001	1.793550e-016
2.649737790217869e-001	3.766835e-016
2.651325345388838e-001	2.688241e-016
2.652451370987274e-001	1.236775e-017
2.653241870394902e-001	-1.793493e-016
2.654737790217870e-001	-3.766816e-016
2.656325345388839e-001	-2.688312e-016
2.657451370987275e-001	-1.236821e-017
2.658241870394901e-001	1.793550e-016
2.659737790217869e-001	3.766835e-016
2.661325345388838e-001	2.688241e-016
2.662451370987275e-001	1.236775e-017
2.663241870394902e-001	-1.793493e-016
2.664737790217870e-001	-3.766816e-016
2.666325345388839e-001	-2.688312e-016
2.667451370987275e-001	-1.236821e-017
2.668241870394901e-001	1.793550e-016
2.669737790217869e-001	3.766835e-016
2.671325345388838e-001	2.688241e-016
2.672451370987275e-001	1.236775e-017
2.673241870394901e-001	-1.793493e-016
2.674737790217869e-001	-3.766816e-016
2.676325345388838e-001	-2.688312e-016
2.677451370987275e-001	-1.236821e-017
2.678241870394901e-001	1.793550e-016
2.679737790217869e-001	3.766835e-016
2.681325345388838e-001	2.688241e-016
2.682451370987275e-001	1.236775e-017
2.683241870394901e-001	-1.793493e-016
2.684737790217869e-001	-3.766816e-016
2.686325345388838e-001	-2.688312e-016
2.687451370987275e-001	-1.236821e-017
2.688241870394901e-001	1.793550e-016
2.689737790217869e-001	3.766835e-016
2.691325345388838e-001	2.688241e-016
2.692451370987275e-001	1.236775e-017
2.693241870394901e-001	-1.793493e-016
2.694737790217869e-001	-3.766816e-016
2.696325345388838e-001	-2.688312e-016
2.697451370987274e-001	-1.236821e-017
2.698241870394902e-001	1.793550e-016
2.699737790217870e-001	3.766835e-016
2.701325345388839e-001	2.688241e-016
2.702451370987275e-001	1.236775e-017
2.703241870394901e-001	-1.793493e-016
2.704737790217869e-001	-3.766816e-016
2.706325345388838e-001	-2.688312e-016
2.707451370987275e-001	-1.236821e-017
2.708241870394902e-001	1.793550e-016
2.709737790217870e-001	3.766835e-016
2.711325345388839e-001	2.688241e-016
2.712451370987275e-001	1.236775e-017
2.713241870394902e-001	-1.793493e-016
2.714737790217870e-001	-3.766816e-016
2.716325345388839e-001	-2.688312e-016
2.717451370987275e-001	-1.236821e-017
2.718241870394901e-001	1.793550e-016
2.719737790217869e-001	3.766835e-016
2.721325345388838e-001	2.688241e-016
2.722451370987275e-001	1.236775e-017
2.723241870394901e-001	-1.793493e-016
2.724737790217869e-001	-3.766816e-016
2.726325345388838e-001	-2.688312e-016
2.727451370987274e-001	-1.236821e-017
2.728241870394901e-001	1.793550e-016
2.729737790217869e-001	3.766835e-016
2.731325345388838e-001	2.688241e-016
2.732451370987275e-001	1.236775e-017
2.733241870394901e-001	-1.793493e-016
2.734737790217869e-001	-3.766816e-016
2.736325345388838e-001	-2.688312e-016
2.737451370987275e-001	-1.236821e-017
2.738241870394901e-001	1.793550e-016
2.739737790217869e-001	3.766835e-016
2.741325345388838e-001	2.688241e-016
2.742451370987274e-001	1.236775e-017
2.743241870394902e-001	-1.793493e-016
2.744737790217870e-001	-3.766816e-016
2.746325345388839e-001	-2.688312e-016
2.747451370987275e-001	-1.236821e-017
2.748241870394901e-001	1.793550e-016
2.749737790217869e-001	3.766835e-016
2.751325345388838e-001	2.688241e-016
2.752451370987275e-001	1.236775e-017
2.753241870394902e-001	-1.793493e-016
2.754737790217871e-001	-3.766816e-016
2.756325345388839e-001	-2.688312e-016
2.757451370987275e-001	-1.236821e-017
2.758241870394902e-001	1.793550e-016
2.759737790217871e-001	3.766835e-016
2.761325345388839e-001	2.688241e-016
2.762451370987275e-001	1.236775e-017
2.763241870394901e-001	-1.793493e-016
2.764737790217869e-001	-3.766816e-016
2.766325345388838e-001	-2.688312e-016
2.767451370987275e-001	-1.236821e-017
2.768241870394901e-001	1.793550e-016
2.769737790217869e-001	3.766835e-016
2.771325345388838e-001	2.688241e-016
2.772451370987275e-001	1.236775e-017
2.773241870394901e-001	-1.793493e-016
2.774737790217869e-001	-3.766816e-016
2.776325345388838e-001	-2.688312e-016
2.777451370987275e-001	-1.236821e-017
2.778241870394901e-001	1.793550e-016
2.779737790217869e-001	3.766835e-016
2.781325345388838e-001	2.688241e-016
2.782451370987275e-001	1.236775e-017
2.783241870394901e-001	-1.793493e-016
2.784737790217868e-001	-3.766816e-016
2.786325345388838e-001	-2.688312e-016
2.787451370987275e-001	-1.236821e-017
2.788241870394902e-001	1.793550e-016
2.789737790217870e-001	3.766835e-016
2.791325345388839e-001	2.688241e-016
2.792451370987275e-001	1.236775e-017
2.793241870394901e-001	-1.793493e-016
2.794737790217869e-001	-3.766816e-016
2.796325345388838e-001	-2.688312e-016
2.797451370987275e-001	-1.236821e-017
2.798241870394900e-001	1.793550e-016
2.799737790217866e-001	3.766835e-016
2.801325345388837e-001	2.688241e-016
2.802451370987275e-001	1.236775e-017
2.803241870394902e-001	-1.793493e-016
2.804737790217871e-001	-3.766816e-016
2.806325345388839e-001	-2.688312e-016
2.807451370987275e-001	-1.236821e-017
2.808241870394901e-001	1.793550e-016
2.809737790217869e-001	3.766835e-016
2.811325345388838e-001	2.688241e-016
2.812451370987275e-001	1.236775e-017
2.813241870394901e-001	-1.793493e-016
2.814737790217869e-001	-3.766816e-016
2.816325345388838e-001	-2.688312e-016
2.817451370987275e-001	-1.236821e-017
2.818241870394902e-001	1.793550e-016
2.819737790217871e-001	3.766835e-016
2.821325345388839e-001	2.688241e-016
2.822451370987275e-001	1.236775e-017
2.823241870394901e-001	-1.793493e-016
2.824737790217869e-001	-3.766816e-016
2.826325345388838e-001	-2.688312e-016
2.827451370987275e-001	-1.236821e-017
2.828241870394901e-001	1.793550e-016
2.829737790217868e-001	3.766835e-016
2.831325345388838e-001	2.688241e-016
2.832451370987275e-001	1.236775e-017
2.833241870394901e-001	-1.793493e-016
2.834737790217868e-001	-3.766816e-016
2.836325345388838e-001	-2.688312e-016
2.837451370987275e-001	-1.236821e-017
2.838241870394901e-001	1.793550e-016
2.839737790217868e-001	3.766835e-016
2.841325345388838e-001	2.688241e-016
2.842451370987275e-001	1.236775e-017
2.843241870394900e-001	-1.793493e-016
2.844737790217866e-001	-3.766816e-016
2.846325345388837e-001	-2.688312e-016
2.847451370987275e-001	-1.236821e-017
2.848241870394900e-001	1.793550e-016
2.849737790217866e-001	3.766835e-016
2.851325345388837e-001	2.688241e-016
2.852451370987275e-001	1.236775e-017
2.853241870394902e-001	-1.793493e-016
2.854737790217871e-001	-3.766816e-016
2.856325345388838e-001	-2.688312e-016
2.857451370987275e-001	-1.236821e-017
2.858241870394901e-001	1.793550e-016
2.859737790217869e-001	3.766835e-016
2.861325345388838e-001	2.688241e-016
2.862451370987275e-001	1.236775e-017
2.863241870394902e-001	-1.793493e-016
2.864737790217871e-001	-3.766816e-016
2.866325345388838e-001	-2.688312e-016
2.867451370987275e-001	-1.236821e-017
2.868241870394901e-001	1.793550e-016
2.869737790217869e-001	3.766835e-016
2.871325345388838e-001	2.688241e-016
2.872451370987275e-001	1.236775e-017
2.873241870394901e-001	-1.793493e-016
2.874737790217868e-001	-3.766816e-016
2.876325345388838e-001	-2.688312e-016
2.877451370987275e-001	-1.236821e-017
2.878241870394901e-001	1.793550e-016
2.879737790217868e-001	3.766835e-016
2.881325345388838e-001	2.688241e-016
2.882451370987275e-001	1.236775e-017
2.883241870394901e-001	-1.793493e-016
2.884737790217868e-001	-3.766816e-016
2.886325345388838e-001	-2.688312e-016
2.887451370987275e-001	-1.236821e-017
2.888241870394900e-001	1.793550e-016
2.889737790217866e-001	3.766835e-016
2.891325345388837e-001	2.688241e-016
2.892451370987275e-001	1.236775e-017
2.893241870394901e-001	-1.793493e-016
2.894737790217868e-001	-3.766816e-016
2.896325345388838e-001	-2.688312e-016
2.897451370987275e-001	-1.236821e-017
2.898241870394903e-001	1.793550e-016
2.899737790217872e-001	3.766835e-016
2.901325345388839e-001	2.688241e-016
2.902451370987275e-001	1.236775e-017
2.903241870394901e-001	-1.793493e-016
2.904737790217869e-001	-3.766816e-016
2.906325345388838e-001	-2.688312e-016
2.907451370987275e-001	-1.236821e-017
2.908241870394902e-001	1.793550e-016
2.909737790217871e-001	3.766835e-016
2.911325345388838e-001	2.688241e-016
2.912451370987275e-001	1.236775e-017
2.913241870394902e-001	-1.793493e-016
2.914737790217869e-001	-3.766816e-016
2.916325345388838e-001	-2.688312e-016
2.917451370987275e-001	-1.236821e-017
2.918241870394901e-001	1.793550e-016
2.919737790217868e-001	3.766835e-016
2.921325345388838e-001	2.688241e-016
2.922451370987275e-001	1.236775e-017
2.923241870394901e-001	-1.793493e-016
2.924737790217868e-001	-3.766816e-016
2.926325345388838e-001	-2.688312e-016
2.927451370987275e-001	-1.236821e-017
2.928241870394901e-001	1.793550e-016
2.929737790217868e-001	3.766835e-016
2.931325345388838e-001	2.688241e-016
2.932451370987275e-001	1.236775e-017
2.933241870394900e-001	-1.793493e-016
2.934737790217866e-001	-3.766816e-016
2.936325345388837e-001	-2.688312e-016
2.937451370987275e-001	-1.236821e-017
2.938241870394901e-001	1.793550e-016
2.939737790217868e-001	3.766835e-016
2.941325345388838e-001	2.688241e-016
2.942451370987275e-001	1.236775e-017
2.943241870394903e-001	-1.793493e-016
2.944737790217872e-001	-3.766816e-016
2.946325345388839e-001	-2.688312e-016
2.947451370987275e-001	-1.236821e-017
2.948241870394902e-001	1.793550e-016
2.949737790217869e-001	3.766835e-016
2.951325345388838e-001	2.688241e-016
2.952451370987275e-001	1.236775e-017
2.953241870394903e-001	-1.793493e-016
2.954737790217872e-001	-3.766816e-016
2.956325345388839e-001	-2.688312e-016
2.957451370987275e-001	-1.236821e-017
2.958241870394903e-001	1.793550e-016
2.959737790217871e-001	3.766835e-016
2.961325345388839e-001	2.688241e-016
2.962451370987275e-001	1.236775e-017
2.963241870394901e-001	-1.793493e-016
2.964737790217868e-001	-3.766816e-016
2.966325345388838e-001	-2.688312e-016
2.967451370987275e-001	-1.236821e-017
2.968241870394901e-001	1.793550e-016
2.969737790217868e-001	3.766835e-016
2.971325345388838e-001	2.688241e-016
2.972451370987275e-001	1.236775e-017
2.973241870394902e-001	-1.793493e-016
2.974737790217871e-001	-3.766816e-016
2.976325345388839e-001	-2.688312e-016
2.977451370987275e-001	-1.236821e-017
2.978241870394902e-001	1.793550e-016
2.979737790217871e-001	3.766835e-016
2.981325345388839e-001	2.688241e-016
2.982451370987275e-001	1.236775e-017
2.983241870394901e-001	-1.793493e-016
2.984737790217868e-001	-3.766816e-016
2.986325345388838e-001	-2.688312e-016
2.987451370987275e-001	-1.236821e-017
2.988241870394903e-001	1.793550e-016
2.989737790217872e-001	3.766835e-016
2.991325345388839e-001	2.688241e-016
2.992451370987275e-001	1.236775e-017
2.993241870394901e-001	-1.793493e-016
2.994737790217869e-001	-3.766816e-016
2.996325345388838e-001	-2.688312e-016
2.997451370987275e-001	-1.236821e-017
2.998241870394903e-001	1.793550e-016
2.999737790217872e-001	3.766835e-016
3.001325345388839e-001	2.688241e-016
3.002451370987275e-001	1.236775e-017
3.003241870394902e-001	-1.793493e-016
3.004737790217869e-001	-3.766816e-016
3.006325345388838e-001	-2.688312e-016
3.007451370987275e-001	-1.236821e-017
3.008241870394901e-001	1.793550e-016
3.009737790217869e-001	3.766835e-016
3.011325345388838e-001	2.688241e-016
3.012451370987275e-001	1.236775e-017
3.013241870394901e-001	-1.793493e-016
3.014737790217868e-001	-3.766816e-016
3.016325345388838e-001	-2.688312e-016
3.017451370987275e-001	-1.236821e-017
3.018241870394901e-001	1.793550e-016
3.019737790217869e-001	3.766835e-016
3.021325345388838e-001	2.688241e-016
3.022451370987275e-001	1.236775e-017
3.023241870394901e-001	-1.793493e-016
3.024737790217868e-001	-3.766816e-016
3.026325345388838e-001	-2.688312e-016
3.027451370987275e-001	-1.236821e-017
3.028241870394901e-001	1.793550e-016
3.029737790217868e-001	3.766835e-016
3.031325345388838e-001	2.688241e-016
3.032451370987275e-001	1.236775e-017
3.033241870394903e-001	-1.793493e-016
3.034737790217872e-001	-3.766816e-016
3.036325345388840e-001	-2.688312e-016
3.037451370987275e-001	-1.236821e-017
3.038241870394901e-001	1.793550e-016
3.039737790217869e-001	3.766835e-016
3.041325345388838e-001	2.688241e-016
3.042451370987275e-001	1.236775e-017
3.043241870394901e-001	-1.793493e-016
3.044737790217868e-001	-3.766816e-016
3.046325345388837e-001	-2.688312e-016
3.047451370987275e-001	-1.236821e-017
3.048241870394901e-001	1.793550e-016
3.049737790217869e-001	3.766835e-016
3.051325345388838e-001	2.688241e-016
3.052451370987275e-001	1.236775e-017
3.053241870394901e-001	-1.793493e-016
3.054737790217869e-001	-3.766816e-016
3.056325345388838e-001	-2.688312e-016
3.057451370987275e-001	-1.236821e-017
3.058241870394901e-001	1.793550e-016
3.059737790217869e-001	3.766835e-016
3.061325345388838e-001	2.688241e-016
3.062451370987275e-001	1.236775e-017
3.063241870394901e-001	-1.793493e-016
3.064737790217869e-001	-3.766816e-016
3.066325345388838e-001	-2.688312e-016
3.067451370987275e-001	-1.236821e-017
3.068241870394901e-001	1.793550e-016
3.069737790217869e-001	3.766835e-016
3.071325345388838e-001	2.688241e-016
3.072451370987275e-001	1.236775e-017
3.073241870394901e-001	-1.793493e-016
3.074737790217869e-001	-3.766816e-016
3.076325345388838e-001	-2.688312e-016
3.077451370987275e-001	-1.236821e-017
3.078241870394901e-001	1.793550e-016
