0.000000000000000e+000	9.598322e-008	3.717748e-009
1.000000000000000e-004	9.610646e-008	3.727346e-009
2.000000000000000e-004	9.635404e-008	3.736969e-009
3.000000000000000e-004	9.660051e-008	3.746617e-009
4.000000000000000e-004	9.684475e-008	3.756289e-009
5.000000000000000e-004	9.709122e-008	3.765986e-009
6.000000000000001e-004	9.733991e-008	3.775707e-009
7.000000000000001e-004	9.758860e-008	3.785454e-009
8.000000000000002e-004	9.783507e-008	3.795225e-009
9.000000000000002e-004	9.808598e-008	3.805021e-009
1.000000000000000e-003	9.833689e-008	3.814842e-009
1.100000000000000e-003	9.858558e-008	3.824688e-009
1.200000000000000e-003	9.883871e-008	3.834559e-009
1.300000000000000e-003	9.909185e-008	3.844456e-009
1.400000000000000e-003	9.934276e-008	3.854378e-009
1.500000000000001e-003	9.959589e-008	3.864324e-009
1.600000000000001e-003	9.985124e-008	3.874297e-009
1.700000000000001e-003	1.001044e-007	3.884295e-009
1.800000000000001e-003	1.003597e-007	3.894318e-009
1.900000000000001e-003	1.006151e-007	3.904367e-009
2.000000000000001e-003	1.008726e-007	3.914441e-009
2.100000000000000e-003	1.011302e-007	3.924541e-009
2.200000000000000e-003	1.013856e-007	3.934667e-009
2.300000000000000e-003	1.016454e-007	3.944818e-009
2.400000000000000e-003	1.019052e-007	3.954996e-009
2.500000000000000e-003	1.021649e-007	3.965199e-009
2.599999999999999e-003	1.024247e-007	3.975429e-009
2.699999999999999e-003	1.026845e-007	3.985684e-009
2.799999999999999e-003	1.029465e-007	3.995966e-009
2.899999999999999e-003	1.032086e-007	4.006274e-009
2.999999999999999e-003	1.034728e-007	4.016607e-009
3.099999999999999e-003	1.037370e-007	4.026968e-009
3.199999999999998e-003	1.039990e-007	4.037355e-009
3.299999999999998e-003	1.042633e-007	4.047768e-009
3.399999999999998e-003	1.045319e-007	4.058208e-009
3.499999999999998e-003	1.047984e-007	4.068674e-009
3.599999999999998e-003	1.050626e-007	4.079167e-009
3.699999999999998e-003	1.053313e-007	4.089687e-009
3.799999999999997e-003	1.056000e-007	4.100233e-009
3.899999999999997e-003	1.058664e-007	4.110807e-009
3.999999999999998e-003	1.061373e-007	4.121407e-009
4.099999999999998e-003	1.064082e-007	4.132034e-009
4.199999999999998e-003	1.066791e-007	4.142688e-009
4.299999999999998e-003	1.069522e-007	4.153370e-009
4.399999999999999e-003	1.072231e-007	4.164079e-009
4.499999999999999e-003	1.074962e-007	4.174815e-009
4.599999999999999e-003	1.077693e-007	4.185578e-009
4.699999999999999e-003	1.080425e-007	4.196369e-009
4.800000000000000e-003	1.083200e-007	4.207187e-009
4.900000000000000e-003	1.085954e-007	4.218033e-009
5.000000000000000e-003	1.088707e-007	4.228906e-009
5.100000000000000e-003	1.091482e-007	4.239807e-009
5.200000000000001e-003	1.094258e-007	4.250735e-009
5.300000000000001e-003	1.097056e-007	4.261692e-009
5.400000000000001e-003	1.099831e-007	4.272676e-009
5.500000000000001e-003	1.102629e-007	4.283689e-009
5.600000000000002e-003	1.105449e-007	4.294729e-009
5.700000000000002e-003	1.108247e-007	4.305797e-009
5.800000000000002e-003	1.111067e-007	4.316894e-009
5.900000000000003e-003	1.113909e-007	4.328019e-009
6.000000000000003e-003	1.116729e-007	4.339172e-009
6.100000000000003e-003	1.119571e-007	4.350353e-009
6.200000000000003e-003	1.122435e-007	4.361564e-009
6.300000000000004e-003	1.125278e-007	4.372802e-009
6.400000000000004e-003	1.128142e-007	4.384069e-009
6.500000000000004e-003	1.131006e-007	4.395365e-009
6.600000000000004e-003	1.133871e-007	4.406689e-009
6.700000000000005e-003	1.136780e-007	4.418042e-009
6.800000000000005e-003	1.139666e-007	4.429425e-009
6.900000000000005e-003	1.142553e-007	4.440836e-009
7.000000000000005e-003	1.145462e-007	4.452276e-009
7.100000000000006e-003	1.148370e-007	4.463745e-009
7.200000000000006e-003	1.151301e-007	4.475243e-009
7.300000000000006e-003	1.154232e-007	4.486771e-009
7.400000000000006e-003	1.157163e-007	4.498328e-009
7.500000000000007e-003	1.160094e-007	4.509914e-009
7.600000000000007e-003	1.163047e-007	4.521530e-009
7.700000000000007e-003	1.166001e-007	4.533175e-009
7.800000000000007e-003	1.168954e-007	4.544850e-009
7.900000000000008e-003	1.171951e-007	4.556554e-009
8.000000000000007e-003	1.174927e-007	4.568289e-009
8.100000000000007e-003	1.177902e-007	4.580053e-009
8.200000000000006e-003	1.180900e-007	4.591847e-009
8.300000000000005e-003	1.183897e-007	4.603671e-009
8.400000000000005e-003	1.186895e-007	4.615525e-009
8.500000000000004e-003	1.189915e-007	4.627409e-009
8.600000000000004e-003	1.192957e-007	4.639323e-009
8.700000000000003e-003	1.195977e-007	4.651268e-009
8.800000000000002e-003	1.199019e-007	4.663243e-009
8.900000000000002e-003	1.202061e-007	4.675248e-009
9.000000000000001e-003	1.205103e-007	4.687284e-009
9.100000000000000e-003	1.208189e-007	4.699350e-009
9.200000000000000e-003	1.211253e-007	4.711448e-009
9.299999999999999e-003	1.214318e-007	4.723575e-009
9.399999999999999e-003	1.217404e-007	4.735734e-009
9.499999999999998e-003	1.220490e-007	4.747923e-009
9.599999999999997e-003	1.223599e-007	4.760144e-009
9.699999999999997e-003	1.226708e-007	4.772395e-009
9.799999999999996e-003	1.229816e-007	4.784678e-009
9.899999999999996e-003	1.232947e-007	4.796992e-009
9.999999999999995e-003	1.236078e-007	4.809337e-009
1.009999999999999e-002	1.239209e-007	4.821713e-009
1.019999999999999e-002	1.242362e-007	4.834121e-009
1.029999999999999e-002	1.245515e-007	4.846560e-009
1.039999999999999e-002	1.248668e-007	4.859031e-009
1.049999999999999e-002	1.251843e-007	4.871534e-009
1.059999999999999e-002	1.255018e-007	4.884068e-009
1.069999999999999e-002	1.258194e-007	4.896634e-009
1.079999999999999e-002	1.261413e-007	4.909232e-009
1.089999999999999e-002	1.264611e-007	4.921862e-009
1.099999999999999e-002	1.267808e-007	4.934524e-009
1.109999999999999e-002	1.271028e-007	4.947219e-009
1.119999999999999e-002	1.274247e-007	4.959945e-009
1.129999999999999e-002	1.277489e-007	4.972704e-009
1.139999999999999e-002	1.280731e-007	4.985495e-009
1.149999999999999e-002	1.283973e-007	4.998318e-009
1.159999999999999e-002	1.287237e-007	5.011174e-009
1.169999999999999e-002	1.290501e-007	5.024063e-009
1.179999999999998e-002	1.293765e-007	5.036984e-009
1.189999999999998e-002	1.297051e-007	5.049938e-009
1.199999999999998e-002	1.300360e-007	5.062925e-009
1.209999999999998e-002	1.303646e-007	5.075945e-009
1.219999999999998e-002	1.306955e-007	5.088998e-009
1.229999999999998e-002	1.310285e-007	5.102085e-009
1.239999999999998e-002	1.313571e-007	5.115204e-009
1.249999999999998e-002	1.316902e-007	5.128356e-009
1.259999999999998e-002	1.320277e-007	5.141542e-009
1.269999999999998e-002	1.323608e-007	5.154762e-009
1.279999999999998e-002	1.326961e-007	5.168014e-009
1.289999999999998e-002	1.330336e-007	5.181301e-009
1.299999999999998e-002	1.333689e-007	5.194621e-009
1.309999999999998e-002	1.337086e-007	5.207974e-009
1.319999999999998e-002	1.340483e-007	5.221362e-009
1.329999999999998e-002	1.343858e-007	5.234784e-009
1.339999999999997e-002	1.347278e-007	5.248240e-009
1.349999999999997e-002	1.350697e-007	5.261730e-009
1.359999999999997e-002	1.354117e-007	5.275254e-009
1.369999999999997e-002	1.357536e-007	5.288812e-009
1.379999999999997e-002	1.360978e-007	5.302404e-009
1.389999999999997e-002	1.364442e-007	5.316032e-009
1.399999999999997e-002	1.367884e-007	5.329693e-009
1.409999999999997e-002	1.371370e-007	5.343389e-009
1.419999999999997e-002	1.374834e-007	5.357121e-009
1.429999999999997e-002	1.378297e-007	5.370886e-009
1.439999999999997e-002	1.381806e-007	5.384686e-009
1.449999999999997e-002	1.385314e-007	5.398522e-009
1.459999999999997e-002	1.388822e-007	5.412393e-009
1.469999999999997e-002	1.392331e-007	5.426299e-009
1.479999999999997e-002	1.395861e-007	5.440239e-009
1.489999999999997e-002	1.399414e-007	5.454216e-009
1.499999999999997e-002	1.402944e-007	5.468228e-009
1.509999999999996e-002	1.406497e-007	5.482275e-009
1.519999999999996e-002	1.410072e-007	5.496358e-009
1.529999999999996e-002	1.413625e-007	5.510476e-009
1.539999999999996e-002	1.417200e-007	5.524630e-009
1.549999999999996e-002	1.420797e-007	5.538820e-009
1.559999999999996e-002	1.424394e-007	5.553046e-009
1.569999999999996e-002	1.427991e-007	5.567308e-009
1.579999999999996e-002	1.431610e-007	5.581606e-009
1.589999999999996e-002	1.435252e-007	5.595940e-009
1.599999999999996e-002	1.438871e-007	5.610311e-009
1.609999999999996e-002	1.442513e-007	5.624718e-009
1.619999999999996e-002	1.446177e-007	5.639161e-009
1.629999999999996e-002	1.449818e-007	5.653641e-009
1.639999999999996e-002	1.453482e-007	5.668157e-009
1.649999999999996e-002	1.457168e-007	5.682711e-009
1.659999999999996e-002	1.460854e-007	5.697301e-009
1.669999999999995e-002	1.464562e-007	5.711928e-009
1.679999999999995e-002	1.468270e-007	5.726592e-009
1.689999999999995e-002	1.471978e-007	5.741293e-009
1.699999999999995e-002	1.475708e-007	5.756032e-009
1.709999999999995e-002	1.479439e-007	5.770807e-009
1.719999999999995e-002	1.483169e-007	5.785620e-009
1.729999999999995e-002	1.486922e-007	5.800471e-009
1.739999999999995e-002	1.490696e-007	5.815359e-009
1.749999999999995e-002	1.494471e-007	5.830285e-009
1.759999999999995e-002	1.498246e-007	5.845248e-009
1.769999999999995e-002	1.502021e-007	5.860250e-009
1.779999999999995e-002	1.505818e-007	5.875289e-009
1.789999999999995e-002	1.509637e-007	5.890366e-009
1.799999999999995e-002	1.513456e-007	5.905481e-009
